PlotID,TreeID,YR,PrevYR,Status,DBH,Species,Latitude,Longitude,PA,TreeH,AGB,Country,ForestType,Bioregion,Continent,Locality
CHI-0186,CHI-0186-T06,1936,,0,23.2,Quercus ilex,-36.2819,-72.43098,0.25,12.9,3.22,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 2
CHI-0186,CHI-0186-T06,1941,1936,0,23.5,Quercus ilex,-36.2819,-72.43098,0.25,12.9,3.22,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 2
CHI-0187,CHI-0187-T01,1944,,0,40.2,Betula pendula,-38.93531,-73.83368,1.0,18.3,2.508,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 3
CHI-0187,CHI-0187-T02,1944,,0,47.1,Avicennia germinans,-38.93531,-73.83368,1.0,32.8,4.154,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 3
CHI-0187,CHI-0187-T03,1944,,0,38.5,Acer saccharum,-38.93531,-73.83368,1.0,36.0,0.319,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 3
CHI-0187,CHI-0187-T04,1944,,0,29.5,Quercus robur,-38.93531,-73.83368,1.0,23.7,2.41,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 3
CHI-0187,CHI-0187-T05,1944,,0,18.7,Tsuga canadensis,-38.93531,-73.83368,1.0,21.6,0.42,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 3
CHI-0187,CHI-0187-T06,1944,,0,27.3,Eperua falcata,-38.93531,-73.83368,1.0,35.9,0.928,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 3
CHI-0187,CHI-0187-T07,1944,,1,13.9,Inga edulis,-38.93531,-73.83368,1.0,24.3,0.375,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 3
CHI-0187,CHI-0187-T08,1944,,0,44.6,Acer saccharum,-38.93531,-73.83368,1.0,10.4,0.752,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 3
CHI-0187,CHI-0187-T09,1944,,0,48.5,Populus tremula,-38.93531,-73.83368,1.0,15.1,2.32,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 3
CHI-0187,CHI-0187-T10,1944,,0,33.3,Betula pendula,-38.93531,-73.83368,1.0,24.4,4.394,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 3
CHI-0188,CHI-0188-T01,1943,,0,32.2,Tsuga canadensis,-41.92627,-73.86206,0.25,34.7,2.462,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 4
CHI-0188,CHI-0188-T02,1943,,0,10.7,Juniperus thurifera,-41.92627,-73.86206,0.25,36.8,3.893,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 4
CHI-0188,CHI-0188-T03,1943,,0,54.7,Betula pendula,-41.92627,-73.86206,0.25,16.8,0.213,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 4
CHI-0188,CHI-0188-T04,1943,,0,22.9,Cecropia obtusa,-41.92627,-73.86206,0.25,37.8,1.08,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 4
CHI-0188,CHI-0188-T05,1943,,0,52.9,Shorea leprosula,-41.92627,-73.86206,0.25,20.0,2.413,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 4
CHI-0188,CHI-0188-T06,1943,,0,48.0,Rhizophora mangle,-41.92627,-73.86206,0.25,23.0,2.32,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 4
CHI-0189,CHI-0189-T01,1983,,0,42.5,Acer saccharum,-41.53268,-72.88158,1.0,34.3,4.026,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 5
CHI-0189,CHI-0189-T01,1987,1983,0,41.3,Acer saccharum,-41.53268,-72.88158,1.0,34.3,4.026,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 5
CHI-0189,CHI-0189-T02,1983,,0,58.3,Eucalyptus camaldulensis,-41.53268,-72.88158,1.0,20.6,2.585,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 5
CHI-0189,CHI-0189-T02,1987,1983,0,58.1,Eucalyptus camaldulensis,-41.53268,-72.88158,1.0,20.6,2.585,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 5
CHI-0189,CHI-0189-T03,1983,,0,20.6,Rhizophora mangle,-41.53268,-72.88158,1.0,20.8,3.722,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 5
CHI-0189,CHI-0189-T03,1987,1983,0,20.9,Rhizophora mangle,-41.53268,-72.88158,1.0,20.8,3.722,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 5
CHI-0189,CHI-0189-T04,1983,,0,37.3,Acer saccharum,-41.53268,-72.88158,1.0,37.9,1.85,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 5
CHI-0189,CHI-0189-T04,1987,1983,0,37.0,Acer saccharum,-41.53268,-72.88158,1.0,37.9,1.85,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 5
CHI-0189,CHI-0189-T05,1983,,0,50.4,Avicennia germinans,-41.53268,-72.88158,1.0,25.7,3.242,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 5
CHI-0189,CHI-0189-T05,1987,1983,0,50.7,Avicennia germinans,-41.53268,-72.88158,1.0,25.7,3.242,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 5
CHI-0190,CHI-0190-T01,2013,,0,54.5,Inga edulis,-40.79597,-72.30858,0.25,,2.244,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 6
CHI-0190,CHI-0190-T01,2017,2013,0,54.8,Inga edulis,-40.79597,-72.30858,0.25,,2.244,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 6
CHI-0190,CHI-0190-T02,2013,,0,27.7,Quercus robur,-40.79597,-72.30858,0.25,,0.03,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 6
CHI-0190,CHI-0190-T02,2017,2013,0,28.8,Quercus robur,-40.79597,-72.30858,0.25,,0.03,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 6
CHI-0190,CHI-0190-T03,2013,,0,26.9,Khaya ivorensis,-40.79597,-72.30858,0.25,,3.039,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 6
CHI-0190,CHI-0190-T03,2017,2013,0,27.5,Khaya ivorensis,-40.79597,-72.30858,0.25,,3.039,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 6
CHI-0190,CHI-0190-T04,2013,,0,37.1,Eperua falcata,-40.79597,-72.30858,0.25,,2.024,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 6
CHI-0190,CHI-0190-T04,2017,2013,0,37.5,Eperua falcata,-40.79597,-72.30858,0.25,,2.024,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 6
CHI-0190,CHI-0190-T05,2013,,0,43.2,Eucalyptus camaldulensis,-40.79597,-72.30858,0.25,,4.218,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 6
CHI-0190,CHI-0190-T05,2017,2013,0,42.7,Eucalyptus camaldulensis,-40.79597,-72.30858,0.25,,4.218,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 6
CHI-0190,CHI-0190-T06,2013,,0,48.8,Rhizophora mangle,-40.79597,-72.30858,0.25,,4.298,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 6
CHI-0190,CHI-0190-T06,2017,2013,0,48.8,Rhizophora mangle,-40.79597,-72.30858,0.25,,4.298,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 6
CHI-0190,CHI-0190-T07,2013,,0,40.9,Quercus ilex,-40.79597,-72.30858,0.25,,1.314,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 6
CHI-0190,CHI-0190-T07,2017,2013,0,41.0,Quercus ilex,-40.79597,-72.30858,0.25,,1.314,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 6
CHI-0190,CHI-0190-T08,2013,,0,53.9,Fagus sylvatica,-40.79597,-72.30858,0.25,,3.597,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 6
CHI-0190,CHI-0190-T08,2017,2013,0,53.0,Fagus sylvatica,-40.79597,-72.30858,0.25,,3.597,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 6
CHI-0190,CHI-0190-T09,2013,,0,60.7,Cecropia obtusa,-40.79597,-72.30858,0.25,,2.7,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 6
CHI-0190,CHI-0190-T09,2017,2013,0,60.2,Cecropia obtusa,-40.79597,-72.30858,0.25,,2.7,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 6
CHI-0190,CHI-0190-T10,2013,,0,26.2,Quercus ilex,-40.79597,-72.30858,0.25,,3.315,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 6
CHI-0190,CHI-0190-T10,2017,2013,0,26.1,Quercus ilex,-40.79597,-72.30858,0.25,,3.315,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 6
CHI-0191,CHI-0191-T01,1950,,0,37.5,Khaya ivorensis,-38.18435,-71.91962,0.04,,2.071,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 7
CHI-0191,CHI-0191-T02,1950,,0,45.5,Fagus sylvatica,-38.18435,-71.91962,0.04,,1.997,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 7
CHI-0191,CHI-0191-T03,1950,,0,20.7,Acer saccharum,-38.18435,-71.91962,0.04,,2.457,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 7
CHI-0191,CHI-0191-T04,1950,,0,18.6,Avicennia germinans,-38.18435,-71.91962,0.04,,3.466,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 7
CHI-0191,CHI-0191-T05,1950,,0,58.4,Quercus robur,-38.18435,-71.91962,0.04,,2.045,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 7
CHI-0191,CHI-0191-T06,1950,,0,60.0,Pinus sylvestris,-38.18435,-71.91962,0.04,,0.304,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 7
CHI-0191,CHI-0191-T07,1950,,0,34.7,Rhizophora mangle,-38.18435,-71.91962,0.04,,2.404,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 7
CHI-0191,CHI-0191-T08,1950,,0,54.3,Betula pendula,-38.18435,-71.91962,0.04,,2.594,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 7
CHI-0192,CHI-0192-T01,2013,,0,53.2,Betula pendula,-36.16464,-73.57288,0.25,11.9,,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 8
CHI-0192,CHI-0192-T02,2013,,0,34.7,Tsuga canadensis,-36.16464,-73.57288,0.25,30.5,,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 8
CHI-0192,CHI-0192-T03,2013,,0,25.2,Nothofagus pumilio,-36.16464,-73.57288,0.25,23.7,,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 8
CHI-0192,CHI-0192-T04,2013,,0,44.8,Acer saccharum,-36.16464,-73.57288,0.25,31.8,,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 8
CHI-0192,CHI-0192-T05,2013,,0,55.7,Shorea leprosula,-36.16464,-73.57288,0.25,27.9,,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 8
CHI-0192,CHI-0192-T06,2013,,0,28.6,Inga edulis,-36.16464,-73.57288,0.25,26.6,,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 8
CHI-0192,CHI-0192-T07,2013,,0,10.1,Juniperus thurifera,-36.16464,-73.57288,0.25,28.2,,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 8
CHI-0192,CHI-0192-T08,2013,,0,17.5,Nothofagus pumilio,-36.16464,-73.57288,0.25,30.4,,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 8
CHI-0193,CHI-0193-T01,1947,,0,17.9,Shorea leprosula,-38.17671,-72.81695,1.0,23.7,2.084,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 9
CHI-0193,CHI-0193-T02,1947,,0,27.1,Betula pendula,-38.17671,-72.81695,1.0,32.5,1.338,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 9
CHI-0193,CHI-0193-T03,1947,,0,59.4,Khaya ivorensis,-38.17671,-72.81695,1.0,28.5,3.332,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 9
CHI-0193,CHI-0193-T04,1947,,0,52.8,Inga edulis,-38.17671,-72.81695,1.0,14.7,4.234,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 9
CHI-0193,CHI-0193-T05,1947,,0,58.5,Juniperus thurifera,-38.17671,-72.81695,1.0,18.2,0.757,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 9
CHI-0193,CHI-0193-T06,1947,,0,57.5,Milicia excelsa,-38.17671,-72.81695,1.0,13.6,3.432,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 9
CHI-0193,CHI-0193-T07,1947,,0,17.6,Avicennia germinans,-38.17671,-72.81695,1.0,36.4,1.763,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 9
CHI-0194,CHI-0194-T01,2005,,0,20.0,Juniperus thurifera,-41.55188,-73.39186,1.0,28.8,1.558,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 10
CHI-0194,CHI-0194-T01,2010,2005,0,19.0,Juniperus thurifera,-41.55188,-73.39186,1.0,28.8,1.558,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 10
CHI-0194,CHI-0194-T02,2005,,1,13.7,Eucalyptus camaldulensis,-41.55188,-73.39186,1.0,29.3,1.674,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 10
CHI-0194,CHI-0194-T02,2010,2005,0,13.4,Eucalyptus camaldulensis,-41.55188,-73.39186,1.0,29.3,1.674,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 10
CHI-0194,CHI-0194-T03,2005,,0,25.5,Nothofagus pumilio,-41.55188,-73.39186,1.0,26.3,3.407,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 10
CHI-0194,CHI-0194-T03,2010,2005,1,25.3,Nothofagus pumilio,-41.55188,-73.39186,1.0,26.3,3.407,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 10
CHI-0194,CHI-0194-T04,2005,,0,41.9,Dipterocarpus grandiflorus,-41.55188,-73.39186,1.0,11.6,3.046,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 10
CHI-0194,CHI-0194-T04,2010,2005,0,42.3,Dipterocarpus grandiflorus,-41.55188,-73.39186,1.0,11.6,3.046,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 10
CHI-0194,CHI-0194-T05,2005,,0,40.3,Avicennia germinans,-41.55188,-73.39186,1.0,12.9,0.912,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 10
CHI-0194,CHI-0194-T05,2010,2005,0,40.1,Avicennia germinans,-41.55188,-73.39186,1.0,12.9,0.912,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 10
CHI-0194,CHI-0194-T06,2005,,0,53.3,Pinus sylvestris,-41.55188,-73.39186,1.0,14.3,1.398,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 10
CHI-0194,CHI-0194-T06,2010,2005,0,53.0,Pinus sylvestris,-41.55188,-73.39186,1.0,14.3,1.398,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 10
CHI-0195,CHI-0195-T01,1940,,0,27.8,Acer saccharum,-37.88367,-71.52084,1.0,34.6,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 11
CHI-0195,CHI-0195-T01,1944,1940,0,28.2,Acer saccharum,-37.88367,-71.52084,1.0,34.6,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 11
CHI-0195,CHI-0195-T02,1940,,0,51.1,Populus tremula,-37.88367,-71.52084,1.0,21.4,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 11
CHI-0195,CHI-0195-T02,1944,1940,0,51.9,Populus tremula,-37.88367,-71.52084,1.0,21.4,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 11
CHI-0195,CHI-0195-T03,1940,,0,45.6,Betula pendula,-37.88367,-71.52084,1.0,27.3,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 11
CHI-0195,CHI-0195-T03,1944,1940,1,45.2,Betula pendula,-37.88367,-71.52084,1.0,27.3,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 11
CHI-0195,CHI-0195-T04,1940,,0,17.6,Ocotea aciphylla,-37.88367,-71.52084,1.0,19.5,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 11
CHI-0195,CHI-0195-T04,1944,1940,0,16.9,Ocotea aciphylla,-37.88367,-71.52084,1.0,19.5,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 11
CHI-0195,CHI-0195-T05,1940,,0,11.2,Nothofagus pumilio,-37.88367,-71.52084,1.0,30.0,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 11
CHI-0195,CHI-0195-T05,1944,1940,0,10.7,Nothofagus pumilio,-37.88367,-71.52084,1.0,30.0,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 11
CHI-0196,CHI-0196-T01,2000,,0,36.4,Eucalyptus camaldulensis,-38.66428,-72.34964,0.04,33.7,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 12
CHI-0196,CHI-0196-T02,2000,,0,56.1,Acer saccharum,-38.66428,-72.34964,0.04,36.1,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 12
CHI-0196,CHI-0196-T03,2000,,0,30.5,Cecropia obtusa,-38.66428,-72.34964,0.04,36.7,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 12
CHI-0196,CHI-0196-T04,2000,,0,35.3,Juniperus thurifera,-38.66428,-72.34964,0.04,31.8,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 12
CHI-0196,CHI-0196-T05,2000,,0,23.1,Rhizophora mangle,-38.66428,-72.34964,0.04,33.9,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 12
CHI-0196,CHI-0196-T06,2000,,0,35.6,Eperua falcata,-38.66428,-72.34964,0.04,37.5,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 12
CHI-0196,CHI-0196-T07,2000,,0,37.2,Shorea leprosula,-38.66428,-72.34964,0.04,18.2,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 12
CHI-0196,CHI-0196-T08,2000,,0,51.0,Ocotea aciphylla,-38.66428,-72.34964,0.04,17.5,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 12
CHI-0196,CHI-0196-T09,2000,,0,23.6,Quercus ilex,-38.66428,-72.34964,0.04,23.1,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 12
CHI-0196,CHI-0196-T10,2000,,0,57.2,Quercus ilex,-38.66428,-72.34964,0.04,37.0,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 12
CHI-0196,CHI-0196-T11,2000,,0,61.2,Cecropia obtusa,-38.66428,-72.34964,0.04,8.8,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 12
CHI-0197,CHI-0197-T01,1942,,0,10.3,Fagus sylvatica,-40.44708,-71.56176,0.04,,3.611,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 13
CHI-0197,CHI-0197-T02,1942,,0,39.7,Populus tremula,-40.44708,-71.56176,0.04,,3.955,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 13
CHI-0197,CHI-0197-T03,1942,,0,15.1,Populus tremula,-40.44708,-71.56176,0.04,,3.951,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 13
CHI-0197,CHI-0197-T04,1942,,0,51.2,Picea abies,-40.44708,-71.56176,0.04,,3.911,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 13
CHI-0197,CHI-0197-T05,1942,,0,25.5,Quercus robur,-40.44708,-71.56176,0.04,,2.173,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 13
CHI-0198,CHI-0198-T01,1951,,0,31.0,Khaya ivorensis,-39.40106,-71.82671,0.5,30.1,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 14
CHI-0198,CHI-0198-T02,1951,,0,24.4,Dipterocarpus grandiflorus,-39.40106,-71.82671,0.5,33.5,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 14
CHI-0198,CHI-0198-T03,1951,,0,28.8,Inga edulis,-39.40106,-71.82671,0.5,26.6,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 14
CHI-0198,CHI-0198-T04,1951,,0,35.0,Betula pendula,-39.40106,-71.82671,0.5,33.5,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 14
CHI-0198,CHI-0198-T05,1951,,0,30.8,Populus tremula,-39.40106,-71.82671,0.5,35.0,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 14
CHI-0198,CHI-0198-T06,1951,,1,42.7,Dipterocarpus grandiflorus,-39.40106,-71.82671,0.5,12.5,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 14
CHI-0198,CHI-0198-T07,1951,,0,53.7,Ocotea aciphylla,-39.40106,-71.82671,0.5,37.5,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 14
CHI-0198,CHI-0198-T08,1951,,0,23.5,Ocotea aciphylla,-39.40106,-71.82671,0.5,36.5,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 14
CHI-0198,CHI-0198-T09,1951,,0,51.5,Tsuga canadensis,-39.40106,-71.82671,0.5,13.2,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 14
CHI-0198,CHI-0198-T10,1951,,0,47.8,Picea abies,-39.40106,-71.82671,0.5,13.7,,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 14
CHI-0199,CHI-0199-T01,1978,,0,15.7,Quercus ilex,-39.00665,-71.35166,0.5,33.2,0.052,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 15
CHI-0199,CHI-0199-T02,1978,,0,11.2,Pinus sylvestris,-39.00665,-71.35166,0.5,30.1,3.987,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 15
CHI-0199,CHI-0199-T03,1978,,0,22.2,Cecropia obtusa,-39.00665,-71.35166,0.5,12.8,3.235,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 15
CHI-0199,CHI-0199-T04,1978,,0,36.8,Quercus robur,-39.00665,-71.35166,0.5,31.0,1.83,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 15
CHI-0199,CHI-0199-T05,1978,,0,32.6,Milicia excelsa,-39.00665,-71.35166,0.5,31.6,4.051,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 15
CHI-0199,CHI-0199-T06,1978,,0,22.1,Eperua falcata,-39.00665,-71.35166,0.5,37.2,2.538,Chile,Mixed,Temperate broadleaf & mixed forests,South America,Chile site 15
CHI-0200,CHI-0200-T01,1980,,0,16.4,Inga edulis,-37.31139,-72.9679,1.0,25.1,0.166,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 16
CHI-0200,CHI-0200-T02,1980,,0,35.6,Pinus sylvestris,-37.31139,-72.9679,1.0,31.3,3.021,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 16
CHI-0200,CHI-0200-T03,1980,,0,37.9,Milicia excelsa,-37.31139,-72.9679,1.0,29.9,1.778,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 16
CHI-0200,CHI-0200-T04,1980,,0,46.8,Acer saccharum,-37.31139,-72.9679,1.0,36.8,2.911,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 16
CHI-0200,CHI-0200-T05,1980,,0,45.1,Rhizophora mangle,-37.31139,-72.9679,1.0,13.9,3.547,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 16
CHI-0200,CHI-0200-T06,1980,,0,43.4,Juniperus thurifera,-37.31139,-72.9679,1.0,37.0,4.306,Chile,Temperate,Temperate broadleaf & mixed forests,South America,Chile site 16
SPA-0201,SPA-0201-T01,1995,,0,17.3,Acer saccharum,42.99763,1.7398,0.04,25.3,2.56,Spain,Coniferous,Mediterranean forests,Europe,Spain site 1
SPA-0201,SPA-0201-T02,1995,,0,55.6,Cecropia obtusa,42.99763,1.7398,0.04,36.7,3.303,Spain,Coniferous,Mediterranean forests,Europe,Spain site 1
SPA-0201,SPA-0201-T03,1995,,0,54.1,Milicia excelsa,42.99763,1.7398,0.04,10.3,1.378,Spain,Coniferous,Mediterranean forests,Europe,Spain site 1
SPA-0201,SPA-0201-T04,1995,,0,20.8,Betula pendula,42.99763,1.7398,0.04,13.0,2.947,Spain,Coniferous,Mediterranean forests,Europe,Spain site 1
SPA-0201,SPA-0201-T05,1995,,0,50.6,Populus tremula,42.99763,1.7398,0.04,33.7,2.44,Spain,Coniferous,Mediterranean forests,Europe,Spain site 1
SPA-0201,SPA-0201-T06,1995,,0,22.4,Dipterocarpus grandiflorus,42.99763,1.7398,0.04,11.7,3.267,Spain,Coniferous,Mediterranean forests,Europe,Spain site 1
SPA-0201,SPA-0201-T07,1995,,0,19.8,Avicennia germinans,42.99763,1.7398,0.04,32.2,1.318,Spain,Coniferous,Mediterranean forests,Europe,Spain site 1
SPA-0202,SPA-0202-T01,1972,,0,54.7,Shorea leprosula,40.55512,0.0621,0.25,,2.608,Spain,Mediterranean,Mediterranean forests,Europe,Spain site 2
SPA-0202,SPA-0202-T01,1977,1972,0,54.9,Shorea leprosula,40.55512,0.0621,0.25,,2.608,Spain,Mediterranean,Mediterranean forests,Europe,Spain site 2
SPA-0202,SPA-0202-T02,1972,,0,40.6,Rhizophora mangle,40.55512,0.0621,0.25,,3.819,Spain,Mediterranean,Mediterranean forests,Europe,Spain site 2
SPA-0202,SPA-0202-T02,1977,1972,0,41.4,Rhizophora mangle,40.55512,0.0621,0.25,,3.819,Spain,Mediterranean,Mediterranean forests,Europe,Spain site 2
SPA-0202,SPA-0202-T03,1972,,0,11.0,Acer saccharum,40.55512,0.0621,0.25,,1.124,Spain,Mediterranean,Mediterranean forests,Europe,Spain site 2
SPA-0202,SPA-0202-T03,1977,1972,0,11.0,Acer saccharum,40.55512,0.0621,0.25,,1.124,Spain,Mediterranean,Mediterranean forests,Europe,Spain site 2
SPA-0202,SPA-0202-T04,1972,,0,19.6,Picea abies,40.55512,0.0621,0.25,,3.191,Spain,Mediterranean,Mediterranean forests,Europe,Spain site 2
SPA-0202,SPA-0202-T04,1977,1972,0,20.7,Picea abies,40.55512,0.0621,0.25,,3.191,Spain,Mediterranean,Mediterranean forests,Europe,Spain site 2
SPA-0202,SPA-0202-T05,1972,,0,21.1,Eucalyptus camaldulensis,40.55512,0.0621,0.25,,0.689,Spain,Mediterranean,Mediterranean forests,Europe,Spain site 2
SPA-0202,SPA-0202-T05,1977,1972,0,19.9,Eucalyptus camaldulensis,40.55512,0.0621,0.25,,0.689,Spain,Mediterranean,Mediterranean forests,Europe,Spain site 2
SPA-0202,SPA-0202-T06,1972,,1,47.4,Inga edulis,40.55512,0.0621,0.25,,3.273,Spain,Mediterranean,Mediterranean forests,Europe,Spain site 2
